participant;task;stimuli;stem;affix;fs;length;zipf;r;g;b;ld;congruency;correct;type;key;accuracy;rt
2;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;752
2;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;690
2;ld;rosezza;rosa;ezza;0;7;4.458.329.649;0;153;0;3;0;2;0;2;2;1041
2;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;611
2;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;694
2;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;559
2;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;688
2;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;602
2;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;689
2;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;684
2;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;559
2;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;840
2;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;581
2;ld;romanticismo;0;ismo;3;12;3.414.938;255;255;0;0;2;1;1;1;1;836
2;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;794
2;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;128;0;4;0;2;0;1;2;1395
2;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;762
2;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;633
2;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;584
2;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;597
2;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;1195
2;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;862
2;ld;bluabile;blu;abile;1;8;464.683.347;0;0;255;5;1;2;0;2;2;711
2;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;1;1;587
2;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;1;2;422
2;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;617
2;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;1023
2;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;478
2;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;665
2;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;683
2;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;2;2;559
2;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;582
2;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;591
2;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;695
2;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1199
2;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;1002
2;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;541
2;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;2;2;1141
2;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;2;2;631
2;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;610
2;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;753
2;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;562
2;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;1187
2;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;681
2;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;641
2;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;570
2;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;1183
2;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;532
2;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;587
2;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;516
2;ld;verdista;verde;ista;0;8;4.586.948.127;255;0;255;4;0;2;0;2;2;1171
2;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;576
2;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;610
2;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;669
2;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;597
2;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;845
2;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;586
2;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;709
2;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;552
2;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;602
2;ld;pazienza;0;enza;3;8;435.019;0;153;0;0;2;1;1;1;1;582
2;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;539
2;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;563
2;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;582
2;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;569
2;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;752
2;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;767
2;ld;verdoso;verde;oso;0;7;4.586.948.127;0;153;0;3;1;2;0;2;2;761
2;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;1;2;678
2;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;546
2;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;633
2;ld;eufemismo;0;ismo;3;9;3.344.738;255;128;0;0;2;1;1;1;1;797
2;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;645
2;ld;verdemento;verde;mento;1;10;4.586.948.127;255;128;0;5;0;2;0;2;2;687
2;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;840
2;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;522
2;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;475
2;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;720
2;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;1;1;733
2;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;646
2;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;2;2;554
2;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;2;2;686
2;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;614
2;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;541
2;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;543
3;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;831
3;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;2;2;726
3;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;552
3;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;1064
3;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;587
3;ld;giallabile;giallo;abile;0;10;4.088.825.104;0;153;0;5;0;2;0;2;2;565
3;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;670
3;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;2;2;518
3;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;1;1;961
3;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;568
3;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;502
3;ld;rosezza;rosa;ezza;0;7;4.458.329.649;0;153;0;3;0;2;0;2;2;934
3;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;690
3;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;572
3;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;255;255;4;0;2;0;2;2;784
3;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;573
3;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;531
3;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;458
3;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;255;4;0;2;0;1;2;595
3;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;789
3;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;1007
3;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;601
3;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;255;0;3;0;2;0;2;2;612
3;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;605
3;ld;senatore;0;tore;3;8;4.291.294;255;255;255;0;2;1;1;1;1;522
3;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;451
3;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;633
3;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;2;2;646
3;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;1;2;464
3;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;2;2;750
3;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;564
3;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;496
3;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;476
3;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;575
3;ld;investigatore;0;tore;3;13;399.267;255;128;0;0;2;1;1;1;1;591
3;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;551
3;ld;altezza;0;ezza;3;7;4.458.447;255;255;0;0;2;1;1;1;1;482
3;ld;biancozione;bianco;zione;1;11;4.744.381.459;0;153;0;5;0;2;0;2;2;559
3;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;461
3;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;1;1;476
3;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;491
3;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;560
3;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;521
3;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;591
3;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;678
3;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;2;2;538
3;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;459
3;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;2;2;628
3;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;630
3;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;625
3;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;2;2;557
3;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;510
3;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;613
3;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;545
3;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;612
3;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;519
3;ld;verdabile;verde;abile;0;9;4.586.948.127;0;153;0;4;1;2;0;2;2;543
3;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;485
3;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;652
3;ld;arancionezione;arancione;zione;1;14;3.671.648.609;0;153;0;5;0;2;0;2;2;561
3;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;499
3;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;529
3;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;528
3;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;534
3;ld;bluoso;blu;oso;1;6;464.683.347;255;0;255;3;0;2;0;2;2;484
3;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;2;2;394
3;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;532
3;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;414
3;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;457
3;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;520
3;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;542
3;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;611
3;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;462
3;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;577
3;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;504
3;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;2;2;491
3;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;541
3;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;517
3;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;581
3;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;528
3;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;629
3;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;633
3;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;660
3;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;584
3;ld;verdenza;verde;enza;2;8;4.586.948.127;255;128;0;3;0;2;0;2;2;616
3;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;797
3;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;0;153;0;4;0;2;0;2;2;465
3;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;741
3;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;610
3;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;559
3;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;511
3;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;569
3;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;1;2;531
3;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;1;2;416
3;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;487
3;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;514
3;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;536
3;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;616
3;ld;verdista;verde;ista;0;8;4.586.948.127;255;0;255;4;0;2;0;2;2;488
3;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;527
3;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;404
3;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;2;2;386
3;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;869
3;ld;bluzione;blu;zione;1;8;464.683.347;255;255;0;5;0;2;0;2;2;621
3;ld;verdemento;verde;mento;1;10;4.586.948.127;255;128;0;5;0;2;0;2;2;479
3;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;2;2;407
3;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;2;2;467
3;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;500
3;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;705
3;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;583
3;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;572
3;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;547
3;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;543
3;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;1;2;601
3;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;620
3;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;523
3;ld;bluoso;blu;oso;1;6;464.683.347;0;0;255;3;1;2;0;2;2;510
3;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;441
3;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;501
3;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;476
3;ld;cambiamento;0;mento;3;11;4.248.779;0;153;0;0;2;1;1;1;1;472
3;ld;riconoscimento;0;mento;3;14;3.827.411;255;255;0;0;2;1;1;1;1;594
3;ld;pazienza;0;enza;3;8;435.019;0;153;0;0;2;1;1;1;1;448
3;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;500
3;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;486
3;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;2;2;507
3;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;521
3;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;669
3;ld;eufemismo;0;ismo;3;9;3.344.738;255;128;0;0;2;1;1;2;2;654
3;ld;imperatore;0;tore;3;10;4.058.391;0;0;255;0;2;1;1;1;1;991
3;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;1;1;1042
3;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;688
3;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;2;2;592
3;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;541
3;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;419
3;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;523
3;ld;blutore;blu;tore;1;7;464.683.347;255;128;0;4;0;2;0;2;2;582
3;ld;materia;0;eria;3;7;4.023.113;255;255;255;0;2;1;1;1;1;484
3;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;576
3;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;498
3;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;564
3;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;128;0;4;0;2;0;2;2;527
3;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;484
3;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;462
3;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;469
3;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;427
3;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;1;2;573
3;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;587
3;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;605
3;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;477
3;ld;bluabile;blu;abile;1;8;464.683.347;0;0;255;5;1;2;0;2;2;506
3;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;464
3;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;2;2;438
3;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;449
3;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;413
3;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;374
3;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;403
3;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;2;2;399
3;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;2;2;419
3;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;632
3;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;678
3;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;432
3;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;438
3;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;2;2;369
3;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;410
3;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;511
3;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;2;2;510
3;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;583
3;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;657
3;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;575
3;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;540
3;ld;verdoso;verde;oso;0;7;4.586.948.127;0;153;0;3;1;2;0;2;2;538
3;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;426
3;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;495
3;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;527
3;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;672
3;ld;romanticismo;0;ismo;3;12;3.414.938;255;255;0;0;2;1;1;1;1;538
3;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;455
3;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;524
3;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;552
3;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;469
3;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;1;2;497
3;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;672
3;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;546
3;ld;verdezza;verde;ezza;2;8;4.586.948.127;255;255;0;3;0;2;0;1;2;570
3;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;858
3;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;584
3;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;605
3;ld;verderia;verde;eria;2;8;4.586.948.127;255;0;255;3;0;2;0;2;2;615
4;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;813
4;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;873
4;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;901
4;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;585
4;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;712
4;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;2;2;697
4;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;1;2;613
4;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;1023
4;ld;senatore;0;tore;3;8;4.291.294;255;255;255;0;2;1;1;1;1;724
4;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;1070
4;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;703
4;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;652
4;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;735
4;ld;imperatore;0;tore;3;10;4.058.391;0;0;255;0;2;1;1;1;1;686
4;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;617
4;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;760
4;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;1;1;704
4;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;732
4;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;648
4;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;685
